Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;12
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;12
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;8
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;13
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;14
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;10
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;29
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;12
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;16
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;22
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;17
Ásia;5;Japão;48;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Europa;6;Letônia;74;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Líbano;49;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Lituânia;75;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Luxemburgo;76;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;14
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;19
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Ásia;5;Malásia;50;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;19
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;10
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;9
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;10
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
África;1;Marrocos;6;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;42
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;43
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;68
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;60
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;24
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;58
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;52
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;59
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;42
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;34
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;40
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;43
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;54
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;19
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;40
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;49
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;34
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;32
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;30
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;58
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;41
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;41
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;51
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;101
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;50
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;80
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;76
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;105
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;82
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;115
América do Norte;3;México;25;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;61
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Moçambique;7;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Moçambique;7;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Moçambique;7;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
África;1;Moçambique;7;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Outros países da Europa;89;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Outros países da África;11;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Ásia;5;Outros países da Ásia;56;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;14
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
América Central e Caribe;2;Nicarágua;18;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
África;1;Nigéria;8;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;28
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;20
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;7
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;12
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;14
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;8
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;9
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;26
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;17
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;15
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;21
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;17
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;16
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;21
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;26
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;27
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;23
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;39
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;40
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;27
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;13
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;22
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;12
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;25
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;21
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;17
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;32
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;24
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;36
Europa;6;Noruega;77;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;8
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;9
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;4
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;6
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;1
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;10
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;8
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;3
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;2
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;8
Oceania;7;Nova Zelândia;91;Rio de Janeiro;19;Aéreo;1;2024;Dezembro;12;5
